date,Open_Price,High_Price,Low_Price,Volume,Close_Price
01/23/2015,900,900,888,43441,892.02
01/27/2015,893,899.99,890,37663,898.62
01/28/2015,897,905.5,895,215500,897.93
01/29/2015,896.95,905.5,892.25,45591,902.19
01/30/2015,908,908,891.2,93569,894.82
02-02-2015,895,909,888.03,138269,891.85
02-03-2015,895.15,899,885.1,133704,886.5
02-04-2015,889,890,880.26,27950,883.77
02-05-2015,880,894,878,24235,882.29
02-06-2015,880.85,893,876,62276,879.95
02-09-2015,876.01,876.01,864.01,192452,865.59
02-10-2015,862.02,876.89,854.01,63524,868.4
02-11-2015,869.15,878.99,869.15,37837,876.65
02-12-2015,877,884.9,871.25,28704,882.8
02/13/2015,882.26,893.4,882.26,26525,890.68
02/16/2015,893,897.65,890.36,32255,894.86
02/18/2015,895,900,884.15,55365,898.21
02/19/2015,897.8,897.8,884,50298,894.28
02/20/2015,894,894.5,887,22279,888.55
02/23/2015,890.87,892,875,48610,876.64
02/24/2015,882.15,885.25,876.3,64059,880.52
02/25/2015,883.6,887.8,877.3,36032,878.45
02/26/2015,879.1,883.8,871.5,50685,873.68
02/27/2015,878.24,890,876,145047,888.95
02/28/2015,892,897.88,880,118684,894.44
03-02-2015,896.2,902,892.62,70323,894.13
03-03-2015,895,902.88,893.35,43035,901.78
03-04-2015,909.32,915,890,129542,890.97
03-05-2015,891.64,898,886,29227,895.85
03-09-2015,895,895.85,876.5,64807,877.93
03-10-2015,878,881.79,871.5,53601,875.56
03-11-2015,875,880,872.6,111168,875.85
03-12-2015,876.6,881.9,876.6,27167,880.86
03/13/2015,881.15,885.8,865,77742,867.79
03/16/2015,868.5,870.85,865.5,30002,868.02
03/17/2015,869,877,866.4,27197,874.65
03/18/2015,871.55,877.89,870,32468,870.97
03/19/2015,874.75,881.5,862,48873,864.39
03/20/2015,865,867,860.05,24091,862.87
03/23/2015,865,865,858.05,25551,859.57
03/24/2015,861,867.75,858.05,27070,860.71
03/25/2015,861.8,861.9,857,34459,858.76
03/26/2015,856.7,856.7,841.25,112507,843.22
03/27/2015,843.5,847.95,833.15,126229,839.51
03/30/2015,844.99,851.99,840.1,75355,850.48
03/31/2015,852,856,847,40321,850.78
04-01-2015,852,861.42,848,34290,860.63
04-06-2015,862.98,868.65,858.06,25459,867.72
04-07-2015,868.65,871.8,860.99,50039,867.9
04-08-2015,872.1,874.85,870.02,28173,873.12
04-09-2015,874.95,879.55,870.7,51958,878.6
04-10-2015,879,880.4,875.26,16606,879.75
04/13/2015,881.5,885.2,877.95,34280,883.79
04/15/2015,885,886.7,875,18392,877.32
04/16/2015,877.35,877.35,869.52,41335,873.36
04/17/2015,872.5,872.7,865,62310,866.17
04/20/2015,865.5,865.5,846.15,76157,848.58
04/21/2015,854,854,840,92922,841.98
04/22/2015,855,855,834.3,84651,846.66
04/23/2015,840,853,838.8,61036,841.93
04/24/2015,842,842.95,830.25,55738,832.62
04/27/2015,840.98,841.99,823,83885,824.26
04/28/2015,824,834.5,821,39003,831.5
04/29/2015,830.6,833.5,824.2,64122,825.77
04/30/2015,824.02,825.5,818.07,160504,822.75
05-04-2015,828.98,837.75,822.5,59783,835.31
05-05-2015,835.31,837.95,830,47337,835.31
05-06-2015,835,835,811.2,198158,812.22
05-07-2015,810.1,815.01,805,104157,812.15
05-08-2015,817.98,825.85,815.35,62131,821.6
05-11-2015,825.1,835,825.1,56965,834.07
05-12-2015,833,834.5,819,83793,819.49
05/14/2015,825,829.5,819.95,29982,827.87
05/15/2015,825.5,838,825,35215,833.2
05/18/2015,833,842.4,830,49191,840.68
05/19/2015,835.75,845.8,835,98179,838.32
05/20/2015,836.35,845.99,836.35,36393,843.6
05/21/2015,842.45,845.81,840,30410,844.52
05/22/2015,844.5,850.3,843.59,46536,847.61
05/25/2015,846.5,846.5,838,23955,840.14
05/26/2015,845.3,846,834.95,28100,837.51
05/27/2015,835.05,836.8,831,24759,834.61
05/28/2015,834.6,837.79,831,31320,834.7
05/29/2015,834.5,847.85,834,41230,846.45
06-01-2015,846.45,849.99,844.55,22411,847.63
06-02-2015,847.5,847.5,831,62250,836.83
06-03-2015,834,834,818,93306,820
06-04-2015,819,821.98,813.04,51469,820.96
06-05-2015,820,827.25,817.1,35270,818.81
06-08-2015,815.8,821,805,30801,812.93
06-09-2015,811,813,808.3,49662,810.17
06-10-2015,809,819.39,809,50755,817.24
06-11-2015,817.15,820,803.3,61456,804.66
06-12-2015,802.01,806.9,801.01,39443,805.87
06/15/2015,801.15,812.51,801.15,31526,810.11
06/16/2015,808,815,804,27084,812.2
06/17/2015,815,818.8,812.11,32185,815.81
06/18/2015,815.75,825,815.21,34357,824.05
06/19/2015,825,831,825,46438,829.75
06/22/2015,831,841.5,831,64634,840.92
06/23/2015,841.9,845,839,51575,843.7
06/24/2015,844.6,847,839,40758,841.63
06/25/2015,839.17,847,837.85,33462,845.03
06/26/2015,844.75,849,838,60409,845.85
06/29/2015,825,839.02,825,87825,836.74
06/30/2015,836,844.89,834.85,24191,843.75
07-01-2015,844,853.6,840.95,43851,852.18
07-02-2015,852.05,854.88,848.9,22595,850.38
07-03-2015,854,855.98,849.15,43609,853.29
07-06-2015,847,860,845,38199,858.72
07-07-2015,859.8,861,855,51064,856.65
07-08-2015,850.02,852.8,842.75,59361,844.79
07-09-2015,845,848,841,27237,841.96
07-10-2015,843,848,841.05,23653,845.64
07/13/2015,845,855.99,844.4,24545,854.65
07/14/2015,854.5,856.5,851.5,19361,853.47
07/15/2015,854,861.3,854,20972,860.52
07/16/2015,861.05,868.89,861,31129,866.98
07/17/2015,866,875.7,865,658266,872.16
07/20/2015,872,873.25,866.26,15884,871.14
07/21/2015,871,871.85,860.9,17271,861.91
07/22/2015,861,872.6,859,34881,870.65
07/23/2015,872,873,865.35,17669,866.9
07/24/2015,866,866.84,860.6,17135,862.4
07/27/2015,860,860.05,845.5,35874,847.42
07/28/2015,850,850.85,843.02,21688,843.98
07/29/2015,845.3,848.5,843,14779,846.97
07/30/2015,847,854.7,847,14729,853.57
07/31/2015,854,865,854,44123,864.23
08-03-2015,863,867.3,860.6,21691,866.35
08-04-2015,866,867.49,856.85,63247,863.02
08-06-2015,868,871.5,864.75,27010,870.01
08-07-2015,870,870,865.25,14402,867.12
08-10-2015,865,872.5,859.51,22539,862.44
08-11-2015,863,863,855.4,17904,857.34
08-12-2015,854.75,854.75,844.38,28455,846.46
08/13/2015,846.95,853,844.11,22048,846.56
08/14/2015,847,863.35,847,15654,862.02
08/17/2015,863,863,798.7,73248,855.04
08/18/2015,860,860,850.76,17713,854.65
08/19/2015,854.5,860.26,851,21671,856.77
08/20/2015,856,856,843.3,31101,845.22
08/21/2015,841,843.8,832.54,45732,841.85
08/24/2015,831,839.3,788.66,468556,793.4
08/25/2015,810,814,777,349948,799.26
08/26/2015,800,804,789,109140,790.43
08/27/2015,800,806.4,796,51348,805.65
08/28/2015,807.99,820.05,806.1,63800,810.81
08/31/2015,810,815.35,805.99,73455,808.59
09-01-2015,805.01,805.95,786.1,164255,791.07
09-02-2015,795.2,796.6,782,110187,783.2
09-03-2015,788,796.4,784,50548,793.83
09-04-2015,792,792,774.8,207371,778.08
09-07-2015,780.95,806.99,764.12,202686,766.69
09-08-2015,770,783.7,765.28,177911,779.51
09-09-2015,784.98,799.7,784.98,45184,789.77
09-10-2015,785,793.8,778.2,140107,790.13
09-11-2015,791,796.5,786.36,54799,789.72
09/14/2015,794,797,787.01,34681,795.44
09/15/2015,795,796.65,789.4,22367,791.42
09/16/2015,794,799.9,794,20817,797.95
09/18/2015,800,812.9,800,50908,805.37
09/21/2015,803.5,806.36,798.05,50156,805.13
09/22/2015,808.9,809.2,786.7,61806,788.8
09/23/2015,787,796.5,781.4,50660,791.14
09/24/2015,789.8,816,789.05,84243,801.27
09/28/2015,801,807,787.1,136231,788.06
09/29/2015,784.7,800.18,776.66,137107,791.51
09/30/2015,800,802.85,794.75,33369,801.99
10-01-2015,803.98,807.9,801,52931,802.94
10-05-2015,808,819.9,808,81818,818.73
10-06-2015,820,823.8,817.55,65944,821.82
10-07-2015,824.98,830,819.11,29768,824.68
10-08-2015,824.05,824.6,818.11,37586,820.22
10-09-2015,824.89,829.99,821,30157,825.91
10-12-2015,828,831,820,26512,821.41
10/13/2015,822,822.75,815.82,35398,819.93
10/14/2015,819.93,821,817.05,29952,818.48
10/15/2015,821.12,826,821.12,60624,825.24
10/16/2015,826,832,822.1,19045,831.41
10/19/2015,831.4,836.27,830.05,32769,834.94
10/20/2015,820,837.19,820,21662,833.95
10/21/2015,835,838.6,829.01,23397,833.38
10/23/2015,837.98,842,835.7,34977,837.43
10/26/2015,840,840.64,833.5,23838,834.2
10/27/2015,834.2,834.2,831,12659,831.61
10/28/2015,830.05,830.65,823.1,23023,827.11
10/29/2015,826.38,827.26,822.2,22996,823.4
10/30/2015,823,826.9,816,34873,818.61
11-02-2015,818.61,819,811,34904,816.53
11-03-2015,819.7,822.99,815,25169,818.09
11-04-2015,821,822.9,814,50582,815.75
11-05-2015,814.77,815.3,806.7,35829,807.87
11-06-2015,810,811.83,803.17,61510,805.45
11-09-2015,795,804.9,788,70494,803.12
11-10-2015,799.9,800.5,790,65534,790.85
11-11-2015,795,798.98,791,10205,795.2
11/13/2015,794,795,785,60672,787.33
11/16/2015,785.71,795.5,783.7,36904,792.2
11/17/2015,796.98,796.98,789,27168,794.29
11/18/2015,786.01,794.86,784,28143,784.75
11/19/2015,789,797,786.5,21115,795.69
11/20/2015,796,802.09,792.05,16277,795
11/23/2015,797,799,794,12851,795.96
11/24/2015,795.5,798,789.65,87124,791.15
11/26/2015,793,799,791.1,23115,798.02
11/27/2015,799,803.4,797.35,23081,802.41
11/30/2015,802,805,801,24043,803.31
12-01-2015,803.5,805.9,802,18776,803.93
12-02-2015,805.55,806.98,799,15823,801.74
12-03-2015,799.95,800.4,793.5,21526,794.88
12-04-2015,792.02,793,787.3,33608,789.25
12-07-2015,792,792,785.01,35962,787.5
12-08-2015,785,786.9,779.9,33596,781.03
12-09-2015,780,786.8,771.23,91651,776.97
12-10-2015,777,779.8,772.77,33418,778.86
12-11-2015,780,780,767.05,36961,770.9
12/14/2015,770,774.47,764.35,856099,772.28
12/15/2015,775,778.15,770.15,80473,777.51
12/16/2015,790,790,776.98,33471,782.44
12/17/2015,785.65,793.8,782.12,41468,792.87
12/18/2015,792.8,792.8,786.05,21944,787.47
12/21/2015,789,792.98,785.2,29831,792
12/22/2015,792,793.65,786.15,19491,788.15
12/23/2015,791,795.33,790,22694,793.71
12/24/2015,793.25,798,793,12163,796.15
12/28/2015,797,801.15,796,46007,799.98
12/29/2015,801,802.2,798.5,24409,801.3
12/30/2015,800,802.26,797.25,31571,797.99
12/31/2015,798,805.15,796.79,27127,803.01
01-01-2016,802,807.5,800,27347,805.06
01-04-2016,802.95,803.5,789,40397,790.31
01-05-2016,793.87,793.95,787.95,34797,789.81
01-06-2016,789.8,790.88,783.7,48620,785.16
01-07-2016,782.01,783,767.25,156360,768.92
01-08-2016,770,774.3,769,84434,770.63
01-11-2016,766.02,771.1,760.44,92372,766.72
01-12-2016,770,770,760,66626,761.98
01/13/2016,764.35,768.93,752.55,52408,766.27
01/14/2016,761.7,768.92,756,80633,762.17
01/15/2016,764,764.2,753.7,36182,755.06
01/18/2016,753.51,756,744.61,81076,745.65
01/19/2016,749,754.99,746.11,44456,752.11
01/20/2016,747,748,735,94508,740.02
01/21/2016,744.45,747.8,735.01,80770,737.93
01/22/2016,740.55,754,740.55,359614,753.06
01/25/2016,755.99,758.85,752.25,38582,754.19
01/27/2016,756,756.9,751.01,26832,752.65
01/28/2016,751.53,753.9,749,308341,750.54
01/29/2016,752.01,764.6,751.32,65382,762.29
02-01-2016,764,767,763,38694,764.14
02-02-2016,764.5,767,754,30055,755.96
02-03-2016,752.02,752.02,742.35,385034,743.55
02-04-2016,748.19,755,744.5,51881,747.59
02-05-2016,750.5,757.4,748.35,48418,756.16
02-08-2016,756,758.4,743.5,48121,746.87
02-09-2016,742.5,742.5,735.1,419238,736.84
02-10-2016,735,735,726.9,82613,731.73
02-11-2016,730.23,730.54,705.5,185258,708.4
02-12-2016,713,720,696.75,158134,707.73
02/15/2016,711.4,725.85,711.4,75587,723.27
02/16/2016,726,727.9,712.15,61518,713.97
02/17/2016,720,748,705.99,89466,718.48
02/18/2016,720,728.9,720,60287,726.4
02/19/2016,725,730.6,722.99,37374,728.18
02/22/2016,730,732.85,728,30397,730.98
02/23/2016,730,730.02,717.6,61548,719.1
02/24/2016,718,718.4,711.6,55363,712.73
02/25/2016,720.98,720.98,706.1,57975,707.32
02/26/2016,708,715,708,51018,713.15
02/29/2016,714,718.69,694.6,130395,708.38
03-01-2016,710.35,730.49,710.35,87985,729.01
03-02-2016,730,747.8,730,123440,746.45
03-03-2016,748.98,755.55,747.5,81876,754.26
03-04-2016,754.26,761.05,751.7,47284,758.14
03-08-2016,758,761,754.3,39372,757.21
03-09-2016,755,762.34,753,46647,761
03-10-2016,759,763,752.2,36123,756.73
03-11-2016,757.9,762,755.21,31516,758.94
03/14/2016,760.9,767,760.9,54865,765.19
03/15/2016,767.12,767.12,756.9,32414,757.23
03/16/2016,757.23,762.45,752.15,21202,761.02
03/17/2016,764.68,768.33,758.01,39339,761.6
03/18/2016,761.05,770.4,761.05,53198,769.77
03/21/2016,761,781.8,761,64943,780.1
03/22/2016,780,792,777,67569,785.62
03/23/2016,785.2,785.7,778.5,79654,784.74
03/28/2016,784,789.89,774.16,1298837,779.82
03/29/2016,779,779,771,389298,773.09
03/30/2016,773.1,786.4,771,39122,785.38
03/31/2016,785,800,784.39,555794,791.27
04-01-2016,790,790,779.6,97218,781.51
04-04-2016,781.5,787,781.5,42547,786.23
04-05-2016,784.2,784.7,771.1,51612,772.54
04-06-2016,775,775,770,19690,772.86
04-07-2016,774,774,763.95,61552,764.87
04-08-2016,760,769.2,760,15552,767.57
04-11-2016,769,779.8,765,55690,778.41
04-12-2016,770,781.9,770,28300,780.87
04/13/2016,782.98,794.6,782.98,109749,793.3
04/18/2016,795.13,800.99,793.55,49857,800.37
04/20/2016,802,804,797.1,51661,801.15
04/21/2016,803.2,806.24,798,22268,800.43
04/22/2016,799.2,801.67,796.3,26232,799.14
04/25/2016,799,799.9,792.01,19895,794.94
04/26/2016,792.9,807.45,792,30742,806.31
04/27/2016,805,808.3,803.1,99570,806.9
04/28/2016,806,808.2,793,58478,794.66
04/29/2016,793.2,799.55,789.1,58831,795.17
05-02-2016,793,793,787.35,33259,791.24
05-03-2016,796.98,800,785.33,43392,786.55
05-04-2016,784.01,787,781,38952,781.7
05-05-2016,782.89,789.75,782,20755,787.31
05-06-2016,782.79,795,780,32655,785.54
05-09-2016,788.7,797.7,784.5,32602,796.73
05-10-2016,795.7,800.25,793.75,38120,798.32
05-11-2016,795.89,798,788.54,46447,793.59
05-12-2016,794,800.95,793.5,49723,799.08
05/13/2016,797,797,787.75,28350,790.23
05/16/2016,791,799,786.69,22960,798.04
05/17/2016,799,803.1,797.4,24967,798.45
05/18/2016,795.38,797.69,791,15452,795.86
05/19/2016,795,796,786.5,16985,788.19
05/20/2016,788,791.98,785,15070,787.09
05/23/2016,789.29,789.9,783.77,21363,784.56
05/24/2016,784,785.5,781.69,19570,784.13
05/25/2016,788.88,803.8,787.87,44147,802.35
05/26/2016,803.26,817.9,802.9,74440,815.15
05/27/2016,817,825,815.28,89479,824.34
05/30/2016,825.5,829.7,824.5,71871,827.58
05/31/2016,830,831,824.15,63899,826.68
06-01-2016,827,831.75,826,32150,828.85
06-02-2016,825.1,837.4,825,28361,834.99
06-03-2016,836.05,836.9,830.81,21312,832.27
06-06-2016,832.45,834.89,830.19,18749,831.02
06-07-2016,832.77,841.45,832.4,34152,838.04
06-08-2016,838.49,842,833,65258,840.53
06-09-2016,840.3,840.3,832.05,18502,833.8
06-10-2016,830,839.88,830,19391,831.23
06/13/2016,828,828,822.05,22254,826.02
06/14/2016,828,828.2,822,20517,826.72
06/15/2016,826,833.35,825.35,20049,831.92
06/16/2016,829.4,830.41,822.3,31372,829.19
06/17/2016,830,833.99,826.5,28989,829.07
06/20/2016,827,837.25,823,26729,836.31
06/21/2016,832.15,836.2,832,11367,833.58
06/22/2016,832.4,836,829,13524,832.62
06/23/2016,832.4,841.55,831,19758,839.56
06/24/2016,825.1,835,809.5,293569,824.88
06/27/2016,822,826,820,24121,824.49
06/28/2016,827.98,827.98,822.45,40779,824.67
06/29/2016,825,834,820,61423,832.67
06/30/2016,835.98,844.5,835.98,89547,842.88
07-01-2016,845,848.78,843,45795,845.28
07-04-2016,847.43,852.9,847.43,49459,850.89
07-05-2016,851,851,845,52872,846.46
07-07-2016,849.99,850.41,844.19,31045,847.11
07-08-2016,848.5,848.5,843.5,24356,845.44
07-11-2016,855,862,853,84119,860.19
07-12-2016,865,866,860.19,30168,865.32
07/13/2016,864.9,867,860.15,112781,865.48
07/14/2016,870,870.51,864,63459,869.44
07/15/2016,875,875,867,33087,868.04
07/18/2016,870,873.5,864,31501,865.04
07/19/2016,870,870,861.51,83997,866.75
07/20/2016,867,872.35,866.45,216979,871.49
07/21/2016,872.6,872.6,865.01,69615,865.76
07/22/2016,865.25,872.88,863.7,29125,869.22
07/25/2016,869,880.65,867,56814,879.56
07/26/2016,879.56,880.99,873.35,64850,875.86
07/27/2016,876,882.6,873,29465,876.96
07/28/2016,877,882.3,876,24286,881.18
07/29/2016,882,882.8,879.1,20432,881.11
08-01-2016,881.03,886.5,876.1,34193,879.69
08-02-2016,880,884,876,32866,879.53
08-03-2016,861.9,879.9,844.3,21421,870.56
08-04-2016,872.36,876,867.1,32012,872.16
08-05-2016,875.45,885,875.45,30255,883.87
08-08-2016,885.8,888.2,885.2,28312,886.67
08-09-2016,886,886.85,880.1,51379,883.36
08-10-2016,884,884.2,875,15404,876.08
08-11-2016,870,877,870,13060,874.71
08-12-2016,875,882.99,875,31429,880.64
08/16/2016,881,883.89,876,37394,880.32
08/17/2016,880,882.75,876.1,17681,877.18
08/18/2016,890,890,879.35,23792,882.58
08/19/2016,885,885.2,880.15,16789,882.65
08/22/2016,883,884.95,877.05,15803,878.13
08/23/2016,878.4,880.8,874.8,11297,878.64
08/24/2016,878.8,882.15,877.65,9087,880.74
08/25/2016,882,891,876.6,17278,877.47
08/26/2016,877.6,880,872.5,15342,873.72
08/29/2016,875.2,878,871.1,19811,876.4
08/30/2016,878.2,891.1,878.2,37763,889.69
08/31/2016,889.8,897.5,889.08,32337,896.17
09-01-2016,897.5,897.5,891.85,44842,894.34
09-02-2016,894.1,897,891.5,31862,896.19
09-06-2016,897.5,911,896,70407,909.8
09-07-2016,909.85,912.9,907.45,40008,908.9
09-08-2016,908,915,907,35336,912.79
09-09-2016,910.06,910.06,903.35,56302,905.77
09-12-2016,900,905,889.85,33600,891.09
09/14/2016,890.9,894.2,888,26658,892.16
09/15/2016,892,892.3,889,13073,891.28
09/16/2016,892.8,903,892.8,36685,894.84
09/19/2016,895,899,894.15,16714,897.58
09/20/2016,897,897.38,893,14418,896.8
09/21/2016,896,900.99,894.47,45453,895.71
09/22/2016,910,910,901.1,31305,903.61
09/23/2016,904,905,899.8,17977,900.34
09/26/2016,897.18,899,890.75,18175,892.21
09/27/2016,892,895,887.1,19452,888.56
09/28/2016,891.05,895,888,15019,892.61
09/29/2016,896.5,910,876,41039,880.58
09/30/2016,880,881.14,875,49534,878.58
10-03-2016,880.99,892.98,880.99,26000,891.76
10-04-2016,893.2,895,890.16,27237,892.93
10-05-2016,895,896.11,887.19,71299,890.87
10-06-2016,892.9,894.5,885.15,54959,886.81
10-07-2016,890,890,884,12010,885.85
10-10-2016,888.99,892,887.5,9913,889.57
10/13/2016,885.84,887,871.59,39132,874.12
10/14/2016,875,879.7,873.5,14589,877.29
10/17/2016,878,878,868,36559,869.13
10/18/2016,872.69,883.89,872.1,78394,881.93
10/19/2016,883,884.8,880,41654,882.14
10/20/2016,884,888.4,882.95,17944,886.69
10/21/2016,899,918.7,882,9830,886.13
10/24/2016,887,890.45,885.04,11929,887.73
10/25/2016,887.97,888.1,883.18,10761,887.03
10/26/2016,884.5,884.5,878.51,17081,879.27
10/27/2016,878.5,882,875.6,21445,880.79
10/28/2016,885,885,876,35145,881.79
10/30/2016,899,900.5,879.5,5899,880.01
11-01-2016,881,885.98,880,14108,881.84
11-02-2016,875.79,875.79,871,17857,872.55
11-03-2016,871.63,874.8,869.02,10640,870.69
11-04-2016,871,871.1,860.75,34696,863.49
11-07-2016,868.9,879,868.9,28447,872.47
11-08-2016,873,888.25,868.75,22074,881.64
11-09-2016,853.75,874.88,826.16,655446,862.42
11-10-2016,900.5,949.9,869.75,330315,875.32
11-11-2016,867.01,867.01,849.01,166810,850.14
11/15/2016,849,852,829.5,373652,830.88
11/16/2016,834.2,839.57,827.11,61244,829.55
11/17/2016,829,834.3,826.1,29283,829.82
11/18/2016,829.74,830.97,824.35,30880,826.81
11/21/2016,828,831,811.01,85196,813.09
11/22/2016,816.9,821.9,813.15,49384,820.02
11/23/2016,822.9,825.29,816.41,29758,822.53
11/24/2016,818.1,820.79,814.6,41559,817.64
11/25/2016,820,829.7,817,24359,828.48
11/28/2016,823.09,833.75,822.63,23918,832.45
11/29/2016,670,838.95,662.81,40545,833.96
11/30/2016,835.98,840,833,246323,839.18
12-01-2016,840,840.9,834.2,24718,835.29
12-02-2016,831.27,832.99,824,27694,826.23
12-05-2016,834.9,834.9,822.6,25523,831.82
12-06-2016,831,835.5,831,15532,832.54
12-07-2016,835,836,825.6,20324,827.98
12-08-2016,833.05,841,832.98,245341,840.01
12-09-2016,843,843.5,839.81,26762,841.85
12-12-2016,840.87,840.87,832,15034,833.49
12/13/2016,842,842,832.11,8431,838.74
12/14/2016,839.08,839.08,832.1,24909,834.33
12/15/2016,832.1,839,829,262173,832.65
12/16/2016,832.3,833,829.4,16840,830.4
12/19/2016,830,830.89,827.8,12670,828.91
12/20/2016,829,830.05,824.11,17413,826.2
12/21/2016,826.97,829,824.1,14553,825.27
12/22/2016,825,825,814.31,41598,815.9
12/23/2016,817.01,820.19,812.25,17735,816.46
12/26/2016,814.18,815.4,806.55,51379,807.82
12/27/2016,807.5,820.21,807.11,49567,818.64
12/28/2016,819.24,824.75,818,22374,818.57
12/29/2016,819,826.89,818.2,24699,825.81
12/30/2016,825.14,835.85,825.14,37001,834.89
01-02-2017,840,840,830.4,20171,835.11
01-03-2017,836,838.9,832,20584,836.12
01-04-2017,837,838.6,833.33,33485,835.8
01-05-2017,841,844.95,838.12,42999,843.9
01-06-2017,862,862,841.11,34839,842.32
01-09-2017,842,843.53,840.15,22913,841.29
01-10-2017,843.88,845.5,842.88,27733,844.47
01-11-2017,845,854.7,845,41429,854.3
01-12-2017,855,857,854.01,51570,856.65
01/13/2017,858.98,859.58,853.69,32118,856.01
01/16/2017,855,858.84,853.5,30452,857.67
01/17/2017,862,862,854,22353,855.6
01/18/2017,857,861.5,855.6,23890,857.48
01/19/2017,860,860.5,856,15935,859.51
01/20/2017,861,861,850.1,20497,851.03
01/23/2017,850.5,856.9,849.45,41175,854.57
01/24/2017,856.5,863.2,856.5,66363,862.82
01/25/2017,864,876,864,88083,874.59
01/27/2017,873.37,883.59,873.37,48982,879.88
01/30/2017,830,881.7,830,31852,879.4
01/31/2017,880,880,871.5,27766,872.28
02-01-2017,875,888.7,870.4,56467,887.28
02-02-2017,887,891.6,884.11,41799,888.96
02-03-2017,888.95,891.4,887.12,26034,889.93
02-06-2017,895,897.9,891.55,26965,896.59
02-07-2017,899,899,891.31,23902,893.72
02-08-2017,893.61,896.36,889.05,19235,894.36
02-09-2017,895.04,899,889.05,18590,894.56
02-10-2017,899.5,899.5,894.35,13368,895.89
02/13/2017,900,900,892,13857,897
02/14/2017,900,900,894.33,10077,897.55
02/15/2017,900,900,887.02,20248,890.41
02/16/2017,893,895.99,888.98,8765,895.12
02/17/2017,898,904,897.61,55048,899.5
02/20/2017,900,905.45,896.11,22018,904.99
02/21/2017,906,908.75,903.5,39070,907.16
02/22/2017,909,912.77,905.65,28618,909.56
